countycode,white_percentage,black_percentage,ame_ala_percentage,asian_percentage,native_pacific_percentage,other_percentage,two_more_percentage,median_year_structure_built,median_value
51047,74.379997,13.5,.49000001,1.67,.13,4.8299999,5,1990,310700
51049,63.52,32.860001,.090000004,1.03,0,.66000003,1.83,1983,159600
51051,97.889999,.56999999,.029999999,.11,0,.12,1.28,1979,81300
51053,65.260002,31.77,.02,.91000003,.090000004,.81999999,1.13,1983,185200
51057,56.91,39.009998,0,.56999999,0,1.58,1.9299999,1984,196500
51059,59,9.75,.28,19.83,.090000004,5,6.0599999,1982,576700
51061,85.730003,7.3200002,.43000001,1.79,.039999999,.57999998,4.1199999,1986,420600
51063,94.529999,1.63,.79000002,.28999999,0,.62,2.1400001,1983,170000
51065,79.25,14.43,.15000001,1.38,.1,.94,3.74,1993,234500
51067,88.610001,7.8499999,.28999999,.60000002,.0099999998,.44,2.21,1986,174600
51069,89.599998,3.8199999,.17,1.54,.050000001,.82999998,4,1992,265700
51071,95.940002,1.8099999,0,.47,.17,0,1.6,1971,127800
51073,87.349998,9.9200001,.050000001,.79000002,0,.33000001,1.55,1986,230300
51075,79.43,14.75,.02,1.54,0,1.11,3.1600001,1994,379200
51077,92.120003,5.5999999,.050000001,1,0,.61000001,.63,1973,109800
51079,82.970001,7.6799998,.20999999,2.0599999,0,4.0100002,3.0599999,1991,239100
51081,37.240002,58.369999,.050000001,.059999999,0,.28999999,3.99,1977,120900
51083,61.299999,34.450001,.25,.74000001,0,.12,3.1500001,1974,118500
51085,85.160004,8.8900003,.30000001,1.61,.20999999,.98000002,2.8499999,1989,288800
51087,55.130001,29.66,.17,9.0200005,.029999999,2.1400001,3.8499999,1983,253900
51089,72.160004,22.49,.050000001,.62,0,2.1600001,2.52,1974,97400
51091,95.910004,0,0,3.6300001,0,0,.44999999,1970,161000
51093,71.870003,22.780001,.17,.93000001,.02,1.12,3.1099999,1988,280600
51095,78.949997,12.7,.029999999,2.8399999,.02,.95999998,4.5,1995,346100
51097,66.809998,28.299999,.1,0,0,1.77,3.02,1989,207400
51099,76.720001,16.6,.14,1.02,0,.74000001,4.77,1996,315100
51101,78.669998,15.14,.72000003,1.4,0,.090000004,3.98,1994,205800
51103,67.57,28.07,0,1.04,0,.23999999,3.0699999,1979,236500
51105,93.919998,3.9200001,.30000001,.25,0,.47999999,1.13,1976,85500
51107,62.419998,7.71,.28,19.209999,.13,3.76,6.4899998,2000,534600
51109,79.620003,14.16,.13,.52999997,0,1.05,4.5,1993,234700
51111,61.110001,33.740002,.02,.5,0,2.6600001,1.98,1974,123900
51113,86.400002,9.1099997,0,.98000002,0,.82999998,2.6900001,1980,264100
51115,88.080002,8.1499996,0,.47999999,0,0,3.29,1975,265600
51117,62.48,34.259998,.50999999,.94,.0099999998,.47,1.33,1978,148800
51119,78.540001,15.21,.38999999,.68000001,.17,2.3800001,2.6400001,1983,265500
51121,85.209999,4.1500001,.43000001,6.6300001,.059999999,1.08,2.4400001,1986,230000
51125,84.75,13.04,0,.30000001,0,1.05,.85000002,1986,233400
51127,80.599998,12.86,1.02,1.14,0,.88,3.51,1993,296700
51131,61.540001,33.209999,.02,1.13,0,.68000001,3.4200001,1981,194000
51133,70.720001,26.4,0,.14,0,0,2.74,1987,270900
51135,56.830002,40.639999,.050000001,.41,0,1.3200001,.75,1973,151000
51137,79.860001,12.9,.23999999,1.46,0,1.1799999,4.3499999,1991,261000
51139,94.650002,1.1799999,.16,.54000002,0,.44,3.02,1972,167900
51141,91.550003,5.4299998,.22,.43000001,0,1.23,1.14,1981,123700
51143,75.209999,20.18,.039999999,.43000001,0,1.01,3.1199999,1980,125200
51145,86.449997,9.4799995,.090000004,.17,.07,.63,3.1199999,1993,291300
51147,62.77,31.58,.38,.64999998,0,1.08,3.54,1979,162800
51149,58.299999,32,.54000002,1.54,.41,1.74,5.4699998,1991,219300
51153,54.77,20.959999,.37,9.4499998,.07,7.52,6.8499999,1993,390500
51155,92.059998,4.5100002,.02,.74000001,.23,.46000001,1.97,1972,156600
51157,88.849998,4.54,.51999998,.23999999,0,2.5999999,3.26,1980,392600
51159,63.43,27.09,.20999999,.31,0,3.9300001,5.02,1978,193700
51161,87.330002,5.9099998,.20999999,3.4200001,.039999999,.74000001,2.3599999,1977,207300
51163,93.099998,2.9100001,.38999999,1.09,0,.33000001,2.1900001,1981,206300
51165,92.720001,2.8599999,.079999998,.70999998,.079999998,.89999998,2.6600001,1982,217600
51167,97.139999,.91000003,.25,0,0,0,1.6900001,1978,89200
51169,97.910004,.68000001,.28999999,.079999998,0,0,1.04,1976,106900
51171,92.610001,1.6799999,.12,.95999998,0,.92000002,3.72,1979,214900
51173,95.610001,2.26,.34,.62,.15000001,.2,.81999999,1973,99500
51175,62.360001,33.099998,.36000001,.36000001,0,.27000001,3.54,1977,176600
51177,70.919998,16.32,.40000001,2.5799999,.07,4.4200001,5.29,1995,289200
51179,65.019997,17.91,.27000001,3.47,.050000001,5.8099999,7.46,1995,356000
51181,55.130001,43.130001,.050000001,0,0,0,1.6900001,1982,201000
51183,40.240002,55.830002,0,.56,0,.75,2.6199999,1978,123200
51185,93.900002,3.6199999,.15000001,.68000001,.059999999,.33000001,1.25,1973,102600
51187,88.160004,4.1100001,.23999999,1.16,0,2.02,4.3099999,1983,251600
51191,95.970001,1.36,.15000001,.55000001,.0099999998,.22,1.74,1982,159000
51193,67.230003,25.01,.27000001,.69999999,.0099999998,3.21,3.5599999,1982,201000
51195,91.75,5.79,.16,.57999998,.039999999,.25999999,1.42,1978,87300
51197,94.879997,2.04,.16,.99000001,0,.13,1.8099999,1977,130000
51199,73.400002,13.17,.2,5.75,.28999999,1.14,6.0599999,1991,338200
51510,59.75,21.860001,.31999999,6.6900001,.059999999,5.4099998,5.9099998,1972,572700
51520,87.730003,7.1100001,0,.19,.029999999,.79000002,4.1399999,1967,127900
51530,88.449997,6.0100002,.11,.36000001,.31,.82999998,3.9400001,1969,125700
51540,69.989998,18.549999,.31,7.02,.0099999998,.70999998,3.4100001,1970,329100
51550,59.650002,29.67,.22,3.4100001,.0099999998,1.83,5.21,1988,286000
51570,73.690002,16.389999,.31,3.6800001,.079999998,2.4000001,3.4400001,1969,179200
51580,81.870003,13.07,0,1.15,0,0,3.9100001,1950,70400
51590,44.389999,49.419998,.1,1.26,.11,.27000001,4.4499998,1962,95500
51595,29.459999,59.669998,.059999999,0,0,.07,10.74,1969,121600
51600,64.949997,5.1399999,.090000004,18.5,0,5.0700002,6.2600002,1968,587000
51610,78.010002,4.8200002,.090000004,9.8800001,0,3.0799999,4.1100001,1970,810900
51620,37.369999,54.610001,0,2.3299999,0,.41999999,5.27,1967,179200
51630,61.490002,18.950001,.22,3.8299999,.059999999,5.02,10.43,1983,376700
51640,83.900002,9.8100004,0,.34,.76999998,.28,4.9000001,1970,97400
51650,40.240002,50.18,.44999999,2.3099999,.17,1.62,5.04,1975,188600
51660,77.220001,7.79,.1,3.46,0,3.0699999,8.3699999,1986,220100
51670,50,43.200001,.12,1.37,0,1.95,3.3599999,1970,126100
51678,82.040001,6.4400001,.15000001,5.02,0,2.4400001,3.9000001,1956,235400
51680,64.160004,28.530001,.23999999,2.4200001,.059999999,1.63,2.96,1969,162900
51683,62.209999,13.01,.34,5.6199999,.1,8.3199997,10.4,1983,338100
51685,58.299999,16.940001,.039999999,11.29,.02,6.02,7.3899999,1995,299700
51690,47.080002,46.119999,.34,1.15,.1,1.1900001,4.02,1962,79000
51700,46.619999,40.93,.28,3.22,.14,2.1400001,6.6700001,1978,194700
51710,46.32,40.59,.30000001,3.6700001,.079999998,3.1500001,5.9000001,1963,215800
51720,93.5,5.1399999,0,0,0,0,1.36,1974,79400
51730,16.6,76.839996,.44,1,.029999999,2.54,2.5699999,1968,111800
51735,93.190002,1.5,.1,2.23,0,.27000001,2.71,1979,344300
51740,38.91,52.619999,.36000001,1.59,.36000001,1.98,4.1799998,1966,174200
51750,84.970001,9.7600002,.16,1.5599999,.039999999,.69999999,2.8,1973,171000
51760,45.200001,46.110001,.16,2.0799999,.0099999998,2.3,4.1399999,1957,244200
51770,61.470001,29.379999,.22,3.3499999,.050000001,.79000002,4.73,1958,134900
51775,86.860001,6.6199999,.039999999,1.8099999,.11,1.49,3.0599999,1969,200000
51790,82.919998,11.04,.43000001,1.4400001,.11,.55000001,3.52,1965,171600
51800,50.610001,41.439999,.17,2.1400001,.0099999998,1.1,4.5300002,1991,265600
51810,65.059998,18.82,.27000001,7.1100001,.1,2.1199999,6.52,1983,287400
51820,80.220001,12.54,.81999999,1.7,.43000001,.93000001,3.3599999,1968,183600
51830,71.660004,15.2,.23999999,6.6300001,0,.76999998,5.5,1983,334100
51840,77.449997,10.01,.20999999,2.1300001,.029999999,1.9299999,8.2299995,1969,247800
53001,59.240002,1.01,3.5599999,.66000003,.47,31.09,3.97,1974,159600
53003,92.029999,.47999999,1.09,1.03,.30000001,.99000001,4.0799999,1976,211900
53005,80.660004,1.76,.88,2.8199999,.090000004,8.4099998,5.3800001,1982,255000
53007,76.580002,.41999999,.49000001,.82999998,.039999999,15.39,6.2399998,1980,311900
53009,86.5,1.05,4.9099998,1.4400001,.029999999,1.49,4.5799999,1980,267900
53011,83.089996,1.8099999,.56,4.77,.76999998,2.6800001,6.3200002,1991,355000
53013,86.480003,1.3200001,.27000001,1.29,0,5.04,5.5900002,1961,199600
53015,87.529999,.97000003,1.6,1.15,.28999999,1.79,6.6799998,1974,245500
53017,67.57,.47999999,.95999998,.63,.31999999,25.07,4.9699998,1981,284900
53019,77.019997,.20999999,13.79,.46000001,.20999999,.20999999,8.1000004,1984,183000
53021,63.93,2.3699999,1.27,2.1199999,.22,20.18,9.9099998,1992,226500
53023,90.040001,0,0,4.0300002,0,0,5.9299998,1952,152400
53025,65.470001,1.04,1.37,.95999998,.0099999998,24.889999,6.2600002,1985,191600
53027,86.410004,1.3099999,4.25,1.41,.34999999,1.51,4.75,1974,192600
53029,83.43,2.71,1.17,4.6500001,.38999999,1.58,6.0700002,1987,382900
53031,89.809998,.57999998,1.64,1.6799999,.11,1.85,4.3200002,1986,362300
53033,62.16,6.52,.61000001,18.34,.76999998,4.3600001,7.25,1980,601100
53035,79.870003,2.6300001,1.01,4.8800001,.89999998,2.3699999,8.3400002,1985,362700
53037,86.290001,1.04,.47,1.3099999,.72000003,4.29,5.8899999,1987,315800
53039,91.650002,1.16,1.88,.61000001,.0099999998,1.8200001,2.8699999,1978,281600
53041,87.849998,.56999999,.61000001,1.15,.19,2.3499999,7.2800002,1977,231900
53043,93.230003,.50999999,1.85,.64999998,.27000001,.81,2.6700001,1972,173000
53045,82.360001,.75,2.0999999,1.0700001,.60000002,5.8099999,7.3000002,1987,249100
53047,71.510002,.17,10,.58999997,.1,11.48,6.1399999,1981,205300
53049,84.279999,.62,3.0999999,1.83,.34999999,5.3699999,4.46,1977,185600
53051,87.75,.19,3.27,.87,.02,2.6900001,5.21,1979,243100
53053,71.400002,6.9099998,1.11,6.4499998,1.5,3.1199999,9.5,1984,336600
53055,91.089996,.89999998,.88,1.51,.079999998,2.25,3.27,1989,535200
53057,81.300003,.80000001,1.9,1.8,.16,9.3400002,4.71,1983,341600
53059,92.580002,.47,1.8,1.33,.25,.98000002,2.5999999,1980,335600
53061,73.010002,3.28,.98000002,11.38,.49000001,3.5899999,7.2800002,1988,440100
53063,86.919998,1.79,1.25,2.26,.60000002,1.59,5.5900002,1977,245400
53065,89.339996,.44,4.5900002,.75,.2,.25999999,4.4200001,1983,219500
53067,79.540001,3,1.16,5.75,.89999998,1.89,7.7600002,1989,315600
53069,88.440002,1.23,.88,1.67,.02,5.6999998,2.0599999,1980,228600
53071,81.739998,1.75,.63999999,1.88,.20999999,7.75,6.04,1973,244400
53073,82.050003,.99000001,2.55,4.04,.25,4.1500001,5.98,1986,369000
53075,80.910004,1.97,.40000001,8.4399996,.12,1.98,6.1900001,1977,230200
53077,71.839996,1.03,3.52,.93000001,.47,14.6,7.6100001,1974,191400
54001,94.720001,1.04,.31999999,.30000001,0,.50999999,3.1099999,1974,103800
54003,85.980003,7.9099998,.090000004,1.15,0,1.62,3.24,1994,187400
54005,97.660004,.69,0,0,0,.029999999,1.63,1975,76700
54007,91.949997,.73000002,.33000001,0,.14,.07,6.7800002,1978,93700
54009,95.110001,1.66,.090000004,.56,.14,.2,2.23,1961,97200
54011,90.519997,4.5500002,.11,1.1799999,.02,.52999997,3.0999999,1968,126900
54013,99.290001,.0099999998,0,0,0,0,.69999999,1976,100800
54015,99.150002,.079999998,.17,0,0,0,.58999997,1978,86100
54017,96.089996,1.26,.25999999,.94999999,0,.079999998,1.35,1970,124300
54019,93.290001,5.0900002,.20999999,.029999999,.059999999,.2,1.1,1972,95100
54021,83.07,11.53,.36000001,1.1900001,0,1.77,2.0699999,1975,79900
54023,96.910004,1.59,0,.28999999,.25,.31999999,.63,1980,140900
54025,93.099998,2.9100001,.039999999,.67000002,0,.58999997,2.6900001,1975,123000
54027,96.879997,1.25,.17,.23999999,0,.090000004,1.36,1985,155300
54029,94.459999,2.24,.039999999,.49000001,.02,0,2.73,1960,94600
54031,90.650002,5.21,.69,2.76,0,0,.69,1982,141500
54033,95.080002,1.51,.0099999998,.61000001,.029999999,.33000001,2.4200001,1961,123000
54035,97.160004,.31,.50999999,.31,0,0,1.71,1979,126100
54037,86.120003,5.8499999,.25,1.38,0,2.22,4.1799998,1989,261500
54039,87.949997,6.9200001,.19,1.22,.12,.22,3.3900001,1965,115300
54041,94.580002,.18000001,.43000001,.41999999,0,1.22,3.1700001,1976,108400
54043,97.690002,.72000003,0,.28999999,.19,0,1.1,1982,86300
54045,96.480003,1.61,.1,.059999999,.02,0,1.73,1979,97700
54047,89.550003,7.9400001,.14,.059999999,0,.60000002,1.72,1959,39500
54049,93.010002,3.49,.25999999,.55000001,0,.86000001,1.8200001,1959,122700
54051,97.050003,.73000002,.18000001,.34999999,0,.14,1.54,1959,111100
54053,97,.28,.07,1.13,0,.30000001,1.22,1976,100200
54055,90.540001,6.1599998,.12,.5,0,.050000001,2.6400001,1974,100900
54057,94.230003,3.4100001,.0099999998,.25999999,0,.34999999,1.74,1973,144500
54059,96.050003,1.87,0,.18000001,0,.61000001,1.29,1984,78000
54061,88.779999,3.5699999,.079999998,3.3599999,0,.98000002,3.23,1983,212300
54063,97.18,1.12,.07,0,0,.0099999998,1.62,1977,115300
54065,95.559998,.52999997,.61000001,0,0,.69,2.6199999,1985,189800
54067,96.959999,.77999997,.60000002,.41,0,.23,1.01,1978,95800
54069,92.419998,3.6500001,.34,.47,0,.27000001,2.8399999,1954,127600
54071,95.029999,3.6600001,.23,0,0,.92000002,.16,1981,130000
54073,95.910004,.2,0,0,0,2.8199999,1.0700001,1975,110500
54075,98.410004,.28999999,0,.13,0,.27000001,.88999999,1982,119600
54077,92.080002,4.8299999,.69,.23999999,.039999999,.31999999,1.79,1979,121300
54079,95.889999,.81,.090000004,.75999999,.07,.23,2.1500001,1987,175700
54081,87.629997,7.4099998,.25,.74000001,0,.94999999,3.01,1975,110600
54083,93.959999,1.9400001,.14,.56,0,.30000001,3.0999999,1975,117300
54085,96.82,.54000002,0,.38999999,0,.57999998,1.66,1973,96100
54087,96.589996,.090000004,.050000001,.1,0,.11,3.0699999,1975,97900
54089,93.440002,4.2399998,0,0,0,.090000004,2.23,1978,96000
54091,96.360001,.91000003,0,.14,0,.57999998,2.02,1974,116000
54093,97.25,.73000002,0,.17,0,.55000001,1.3,1981,126700
54095,97.18,.11,.13,.31,0,.059999999,2.21,1966,90900
54097,95.419998,2.0899999,.13,.11,0,.14,2.1300001,1977,118400
54099,97.370003,.63,.17,.31,0,.31999999,1.2,1976,103800
54101,98.400002,0,0,0,0,.059999999,1.54,1972,74200
54103,97.629997,.80000001,0,0,0,.28999999,1.29,1965,97000
54105,97.120003,1.35,0,0,0,0,1.53,1983,93500
54107,96.040001,1.46,.36000001,.41999999,0,.050000001,1.6799999,1969,126300
54109,97.290001,1.14,0,.28999999,0,.12,1.16,1977,72900
55001,92.07,2.5899999,.85000002,.70999998,.0099999998,1.11,2.6600001,1983,140000
55003,83.900002,.76999998,9.8400002,.56,.56,.28,4.0799999,1970,115300
55005,94.139999,1.52,.75,.66000003,0,1.29,1.65,1976,159300
55007,85.82,.38,10.27,.50999999,0,.18000001,2.8399999,1981,176900
55009,83.800003,2.5799999,2.4000001,3.1700001,.02,3.5599999,4.4699998,1980,181300
55011,96.519997,.55000001,.34,.050000001,0,1.13,1.41,1970,164100
55013,91.75,.62,3.54,.36000001,.0099999998,.2,3.53,1981,163200
55015,93.440002,.92000002,.50999999,2.3699999,0,.75,2.02,1985,189700
55017,94.529999,1.54,.31999999,1.39,0,.23999999,1.98,1978,180000
55019,95.480003,.44,.20999999,.25999999,0,1.3,2.3099999,1970,128200
55021,94.059998,1.79,.47,.81999999,0,1.1,1.76,1975,202000
55023,95.169998,1.97,.22,.58999997,0,.02,2.03,1975,136600
55025,82.629997,4.8499999,.30000001,5.9499998,.059999999,1.7,4.52,1982,277000
55027,92.959999,2.72,.31999999,.63999999,.079999998,.76999998,2.52,1968,169000
55029,95.879997,.66000003,.75,.49000001,0,.74000001,1.48,1981,223200
55031,92.120003,1.26,1.83,1.25,0,.55000001,2.99,1970,149100
55033,93.489998,.64999998,.20999999,3.02,.050000001,.33000001,2.25,1981,172500
55035,90.910004,1.21,.31999999,3.8399999,.37,.38999999,2.96,1976,180000
55037,97.559998,.64999998,.46000001,0,0,0,1.3200001,1980,130700
55039,91.970001,1.4,.46000001,1.1799999,.029999999,2.1500001,2.8099999,1971,162600
55041,78.82,1.01,14.13,.74000001,0,.94,4.3499999,1981,131600
55043,96.160004,1.5599999,.14,.97000003,0,.2,.98000002,1972,151600
55045,96.199997,.55000001,.22,.27000001,.02,1.05,1.6799999,1972,177000
55047,95.5,.91000003,.27000001,.28999999,0,1.02,2.02,1969,149600
55049,95.839996,.82999998,.23999999,.66000003,.090000004,.41999999,1.91,1976,194600
55051,95.949997,.18000001,1.11,.44,0,.33000001,1.99,1972,130100
55053,87.279999,2.02,5.4499998,.51999998,.059999999,1.3099999,3.3699999,1978,143600
55055,93.230003,.83999997,.19,.52999997,.050000001,2.26,2.9000001,1973,194300
55057,93.150002,2.3599999,.97000003,.46000001,.02,1.03,2.02,1979,131100
55059,83.360001,6.9499998,.40000001,1.61,.050000001,2.23,5.4099998,1973,188400
55061,96.099998,.68000001,.51999998,.44,0,.80000001,1.45,1969,166900
55063,90.290001,1.65,.23,4.3099999,.0099999998,.74000001,2.76,1977,184500
55065,96.330002,.56,.31999999,.44999999,0,.63999999,1.7,1962,143600
55067,94.889999,.67000002,.67000002,.20999999,.0099999998,.5,3.05,1972,113600
55069,96.360001,.69,.41999999,.31,0,.16,2.0599999,1975,141700
55071,92.699997,1.1900001,.44,2.74,.0099999998,.63999999,2.29,1961,133200
55073,89.18,.5,.18000001,5.46,.059999999,1.38,3.24,1976,161500
55075,96.300003,.69999999,.51999998,.34999999,.050000001,.38999999,1.6900001,1975,125600
55077,95.849998,.63999999,.50999999,.55000001,0,.56999999,1.88,1976,156500
55078,10.45,.18000001,83.970001,.18000001,0,.090000004,5.1500001,1986,105900
55079,57.119999,26.35,.52999997,4.4299998,.029999999,6.4099998,5.1199999,1955,164200
55081,92.089996,1.84,1.09,.83999997,.02,2.1500001,1.96,1978,157600
55083,95.849998,.28999999,1.34,.28999999,0,.07,2.1500001,1980,162400
55085,95.900002,.55000001,1.52,.41999999,.02,.50999999,1.09,1981,179000
55087,89.220001,1.47,1.51,3.5,.059999999,1.5599999,2.6900001,1979,176900
55089,92.730003,1.48,.18000001,2.1099999,.050000001,.70999998,2.74,1977,292200
55091,97.739998,.33000001,.28999999,.37,.079999998,.38999999,.80000001,1972,151200
55093,94.889999,.73000002,.22,.97000003,.14,.43000001,2.6199999,1979,224900
55095,96.110001,.5,.89999998,.41,.029999999,.30000001,1.74,1980,177100
55097,92.599998,.75,.25,3.1900001,.0099999998,1.46,1.75,1979,178600
55099,95.309998,.55000001,.94,.63,.86000001,.37,1.33,1975,119800
55101,79.540001,11.28,.5,1.34,.050000001,2.8800001,4.4000001,1967,187700
55103,94.639999,.63,.20999999,.70999998,.0099999998,2.2,1.6,1969,141800
55105,85.43,4.6199999,.30000001,1.11,.02,4.4899998,4.04,1969,156800
55107,96.129997,.63,.28,.20999999,.07,.33000001,2.3499999,1975,111900
55109,95.190002,.70999998,.17,.94999999,.02,.61000001,2.3599999,1992,264100
55111,93.150002,.69999999,1.25,.51999998,.02,1.87,2.49,1979,185000
55113,77.160004,.40000001,16.879999,.55000001,.029999999,.75,4.23,1983,174000
55115,87.989998,.44,7.0500002,.43000001,0,.38999999,3.7,1974,141300
55117,87.589996,2.04,.28,5.9000001,0,1.23,2.96,1970,165400
55119,97.230003,.050000001,.22,.36000001,.059999999,.090000004,1.98,1976,145800
55121,92.32,.49000001,.34999999,.41999999,.25,4.9299998,1.24,1975,161500
55123,96.669998,.23999999,.15000001,.34,.039999999,.50999999,2.05,1973,161900
55125,86.690002,.44999999,9.2799997,.56999999,.059999999,.17,2.77,1979,212700
55127,91.379997,.77999997,.34,.81,.059999999,2.8900001,3.73,1975,212900
55129,94.93,.70999998,1.1,.52999997,.2,.36000001,2.1600001,1982,163300
55131,94.129997,1.36,.22,1.39,.029999999,.86000001,2.01,1983,248000
55133,90.720001,1.5700001,.20999999,3.76,.029999999,1.33,2.3800001,1981,293500
55135,95.75,.69,.5,.56999999,.02,1.14,1.33,1974,154000
55137,91.769997,1.64,.56,.41999999,.02,3.3800001,2.21,1977,149300
55139,90.779999,2.3399999,.47999999,2.8900001,.07,.91000003,2.54,1973,158400
55141,93.809998,.79000002,.51999998,2.0899999,0,.72000003,2.0699999,1972,133700
56001,88.199997,1.17,.74000001,3.3199999,.090000004,1.85,4.6399999,1979,243500
56003,90.800003,.34999999,.61000001,.58999997,.12,5.3200002,2.21,1970,160000
56005,92.900002,.77999997,1.15,.14,.059999999,1.22,3.74,1989,224400
56007,89.839996,1.08,1.37,.91000003,.029999999,3.3599999,3.4000001,1973,183800
56009,95.690002,0,.61000001,.14,0,.25,3.3099999,1978,224900
56011,96.309998,0,1.08,.23999999,0,.15000001,2.23,1989,239300
56013,72.230003,.46000001,20.959999,.27000001,.07,1.3200001,4.6999998,1977,195500
56015,91.529999,.43000001,1.04,.86000001,.11,2.4200001,3.6199999,1973,184500
56017,94.970001,0,2.5899999,0,0,1.1900001,1.25,1971,164400
56019,95.739998,.57999998,1.02,1.51,0,0,1.15,1983,248200
56021,88.07,1.8,.80000001,1.14,.18000001,2.01,6.0100002,1978,239900
56023,95.07,.050000001,.31999999,.34999999,0,.56,3.6500001,1986,253400
56025,93.709999,1.09,1.01,.56,.039999999,.54000002,3.04,1976,215400
56027,92.93,.75999999,2.3599999,0,1.47,.17,2.3099999,1954,141600
56029,93.779999,.70999998,.46000001,.60000002,0,1.36,3.0899999,1980,280400
56031,93.699997,.059999999,0,.68000001,.57999998,.14,4.8400002,1974,188600
56033,94.349998,.30000001,1.77,.73000002,0,.73000002,2.1099999,1977,284200
56035,95.459999,.0099999998,.30000001,.0099999998,0,0,4.2199998,1984,290300
56037,91.050003,1.17,1.1,.81999999,.079999998,1.53,4.25,1979,205100
56039,89.120003,.73000002,.16,1.4299999,.079999998,6.6199999,1.85,1990,850800
56041,92.910004,.27000001,.60000002,.19,0,1.78,4.2600002,1983,181600
56043,86.949997,.0099999998,.87,0,0,7.4200001,4.7399998,1968,165900
56045,92.449997,.63,.57999998,1.63,1.74,.07,2.9000001,1972,166600
72001,72.739998,1.45,.12,.0099999998,0,21.950001,3.73,1980,81800
72003,76.419998,2.6600001,.30000001,.050000001,0,3.1500001,17.42,1978,85800
